hhid,zone,state,sector,oop_health_spending,total_income,oop_burden_pct,income_quintile,sector_label,oop_burden,state_name
2287,3,36.0,2,7000,16000,43.75,Q2,Rural,43.75,Zamfara
2293,3,36.0,2,500,10000,5.0,Q1 (Poorest),Rural,5.0,Zamfara
2295,3,36.0,2,600,15000,4.0,Q2,Rural,4.0,Zamfara
2297,3,36.0,2,22500,65000,34.61538461538461,Q4,Rural,34.61538461538461,Zamfara
2298,3,36.0,2,800,20000,4.0,Q2,Rural,4.0,Zamfara
2309,3,36.0,1,34100,50000,68.2,Q3,Urban,68.2,Zamfara
2310,3,36.0,1,4800,50000,9.6,Q3,Urban,9.6,Zamfara
2313,3,36.0,1,19700,24000,82.08333333333333,Q2,Urban,82.08333333333333,Zamfara
2323,3,36.0,1,12400,25000,49.6,Q2,Urban,49.6,Zamfara
2325,3,36.0,1,1600,30000,5.333333333333334,Q3,Urban,5.333333333333334,Zamfara
2326,3,36.0,1,4500,50000,9.0,Q3,Urban,9.0,Zamfara
2327,3,36.0,1,7450,45000,16.555555555555557,Q3,Urban,16.555555555555557,Zamfara
2334,3,36.0,1,10800,71500,15.104895104895105,Q4,Urban,15.104895104895105,Zamfara
2336,3,36.0,1,10850,65000,16.692307692307693,Q4,Urban,16.692307692307693,Zamfara
2338,3,36.0,1,10400,15000,69.33333333333334,Q2,Urban,69.33333333333334,Zamfara
2339,3,36.0,1,2200,12000,18.333333333333332,Q2,Urban,18.333333333333332,Zamfara
2340,3,36.0,1,17100,5000,100,Q1 (Poorest),Urban,100,Zamfara
2341,3,36.0,1,6700,1000,100,Q1 (Poorest),Urban,100,Zamfara
2342,3,36.0,1,4400,24000,18.333333333333332,Q2,Urban,18.333333333333332,Zamfara
2343,3,36.0,1,1100,14000,7.857142857142857,Q2,Urban,7.857142857142857,Zamfara
2353,3,36.0,2,9400,10000,94.0,Q1 (Poorest),Rural,94.0,Zamfara
2363,3,36.0,2,1900,18000,10.555555555555555,Q2,Rural,10.555555555555555,Zamfara
2364,3,36.0,2,15500,45000,34.44444444444444,Q3,Rural,34.44444444444444,Zamfara
2365,3,36.0,2,18100,20000,90.5,Q2,Rural,90.5,Zamfara
2366,3,36.0,2,13300,16000,83.125,Q2,Rural,83.125,Zamfara
2367,3,36.0,2,0,25000,0.0,Q2,Rural,0.0,Zamfara
2369,3,36.0,2,10200,20000,51.0,Q2,Rural,51.0,Zamfara
2374,3,36.0,1,6350,85000,7.470588235294118,Q4,Urban,7.470588235294118,Zamfara
2375,3,36.0,1,1200,22000,5.454545454545454,Q2,Urban,5.454545454545454,Zamfara
2378,3,36.0,1,7850,45000,17.444444444444446,Q3,Urban,17.444444444444446,Zamfara
2379,3,36.0,1,10190,135000,7.548148148148148,Q4,Urban,7.548148148148148,Zamfara
2380,3,36.0,1,27200,1500,100,Q1 (Poorest),Urban,100,Zamfara
2381,3,36.0,1,22800,28000,81.42857142857143,Q3,Urban,81.42857142857143,Zamfara
2383,3,36.0,1,28400,30000,94.66666666666667,Q3,Urban,94.66666666666667,Zamfara
2391,3,36.0,1,15800,197000,8.020304568527918,Q5 (Richest),Urban,8.020304568527918,Zamfara
2393,3,36.0,1,4100,22000,18.636363636363637,Q2,Urban,18.636363636363637,Zamfara
2396,3,36.0,1,3300,5500,60.0,Q1 (Poorest),Urban,60.0,Zamfara
2397,3,36.0,1,10550,62000,17.016129032258064,Q4,Urban,17.016129032258064,Zamfara
2402,3,36.0,2,4100,6000,68.33333333333333,Q1 (Poorest),Rural,68.33333333333333,Zamfara
2403,3,36.0,2,13650,65000,21.0,Q4,Rural,21.0,Zamfara
2404,3,36.0,2,1500,12500,12.0,Q2,Rural,12.0,Zamfara
2405,3,36.0,2,5600,5000,100,Q1 (Poorest),Rural,100,Zamfara
2410,3,36.0,2,8900,77000,11.558441558441558,Q4,Rural,11.558441558441558,Zamfara
2416,3,36.0,2,0,17000,0.0,Q2,Rural,0.0,Zamfara
2417,3,36.0,2,10850,45000,24.11111111111111,Q3,Rural,24.11111111111111,Zamfara
2418,3,36.0,2,1700,16000,10.625,Q2,Rural,10.625,Zamfara
2419,3,36.0,2,27000,35000,77.14285714285715,Q3,Rural,77.14285714285715,Zamfara
2420,3,36.0,2,5500,15000,36.666666666666664,Q2,Rural,36.666666666666664,Zamfara
2431,3,36.0,1,4850,45000,10.777777777777779,Q3,Urban,10.777777777777779,Zamfara
2433,3,36.0,1,4600,15000,30.666666666666664,Q2,Urban,30.666666666666664,Zamfara
2434,3,36.0,1,18500,12000,100,Q2,Urban,100,Zamfara
2435,3,36.0,1,1200,7000,17.142857142857142,Q1 (Poorest),Urban,17.142857142857142,Zamfara
2437,3,36.0,1,10200,70000,14.571428571428571,Q4,Urban,14.571428571428571,Zamfara
2438,3,36.0,1,3900,185000,2.108108108108108,Q5 (Richest),Urban,2.108108108108108,Zamfara
2444,3,36.0,2,16900,22000,76.81818181818181,Q2,Rural,76.81818181818181,Zamfara
2448,3,36.0,2,1500,12000,12.5,Q2,Rural,12.5,Zamfara
2449,3,36.0,2,6450,56000,11.517857142857142,Q4,Rural,11.517857142857142,Zamfara
2507,3,36.0,2,13900,25000,55.60000000000001,Q2,Rural,55.60000000000001,Zamfara
2508,3,36.0,2,9300,10000,93.0,Q1 (Poorest),Rural,93.0,Zamfara
2514,3,36.0,2,4750,165000,2.878787878787879,Q4,Rural,2.878787878787879,Zamfara
2516,3,36.0,2,1900,20000,9.5,Q2,Rural,9.5,Zamfara
2517,3,36.0,2,3000,18000,16.666666666666664,Q2,Rural,16.666666666666664,Zamfara
2518,3,36.0,2,5150,240000,2.1458333333333335,Q5 (Richest),Rural,2.1458333333333335,Zamfara
2519,3,36.0,2,12500,15000,83.33333333333334,Q2,Rural,83.33333333333334,Zamfara
2521,3,36.0,2,7930,78000,10.166666666666666,Q4,Rural,10.166666666666666,Zamfara
2522,3,36.0,2,13950,25000,55.800000000000004,Q2,Rural,55.800000000000004,Zamfara
2528,3,36.0,1,5550,20000,27.750000000000004,Q2,Urban,27.750000000000004,Zamfara
2529,3,36.0,1,4000,75000,5.333333333333334,Q4,Urban,5.333333333333334,Zamfara
2530,3,36.0,1,750,125000,0.6,Q4,Urban,0.6,Zamfara
2533,3,36.0,1,4900,215000,2.27906976744186,Q5 (Richest),Urban,2.27906976744186,Zamfara
2534,3,36.0,1,8850,35000,25.285714285714285,Q3,Urban,25.285714285714285,Zamfara
2535,3,36.0,1,2100,17000,12.352941176470589,Q2,Urban,12.352941176470589,Zamfara
2537,3,36.0,1,5500,25000,22.0,Q2,Urban,22.0,Zamfara
2542,3,36.0,2,16700,22000,75.9090909090909,Q2,Rural,75.9090909090909,Zamfara
2543,3,36.0,2,3050,140000,2.178571428571429,Q4,Rural,2.178571428571429,Zamfara
2550,3,36.0,2,5700,6000,95.0,Q1 (Poorest),Rural,95.0,Zamfara
2551,3,36.0,2,15130,145000,10.434482758620689,Q4,Rural,10.434482758620689,Zamfara
2558,3,36.0,2,4700,30000,15.666666666666668,Q3,Rural,15.666666666666668,Zamfara
2560,3,36.0,2,2650,15500,17.096774193548388,Q2,Rural,17.096774193548388,Zamfara
2564,3,36.0,2,7200,16000,45.0,Q2,Rural,45.0,Zamfara
2570,3,36.0,2,6900,30000,23.0,Q3,Rural,23.0,Zamfara
2573,3,36.0,2,8500,35000,24.285714285714285,Q3,Rural,24.285714285714285,Zamfara
2574,3,36.0,2,16800,30000,56.00000000000001,Q3,Rural,56.00000000000001,Zamfara
2575,3,36.0,2,0,15000,0.0,Q2,Rural,0.0,Zamfara
2576,3,36.0,2,6800,245000,2.7755102040816326,Q5 (Richest),Rural,2.7755102040816326,Zamfara
2578,3,36.0,2,8400,15000,56.00000000000001,Q2,Rural,56.00000000000001,Zamfara
2579,3,36.0,2,7550,47500,15.894736842105264,Q3,Rural,15.894736842105264,Zamfara
2598,3,36.0,1,6600,40000,16.5,Q3,Urban,16.5,Zamfara
2604,3,36.0,1,15300,30000,51.0,Q3,Urban,51.0,Zamfara
2612,3,36.0,1,3550,540000,0.6574074074074074,Q5 (Richest),Urban,0.6574074074074074,Zamfara
2614,3,36.0,1,21400,515000,4.155339805825243,Q5 (Richest),Urban,4.155339805825243,Zamfara
2615,3,36.0,1,6900,15500,44.516129032258064,Q2,Urban,44.516129032258064,Zamfara
2616,3,36.0,1,2800,18000,15.555555555555555,Q2,Urban,15.555555555555555,Zamfara
2617,3,36.0,1,7800,35000,22.285714285714285,Q3,Urban,22.285714285714285,Zamfara
2618,3,36.0,1,15200,10000,100,Q1 (Poorest),Urban,100,Zamfara
2619,3,36.0,1,7100,25000,28.4,Q2,Urban,28.4,Zamfara
2621,3,36.0,1,8150,650000,1.2538461538461538,Q5 (Richest),Urban,1.2538461538461538,Zamfara
2626,3,36.0,1,6100,20000,30.5,Q2,Urban,30.5,Zamfara
2630,3,36.0,1,3300,25000,13.200000000000001,Q2,Urban,13.200000000000001,Zamfara
2633,3,36.0,1,7100,15000,47.333333333333336,Q2,Urban,47.333333333333336,Zamfara
2641,3,36.0,1,13800,50000,27.6,Q3,Urban,27.6,Zamfara
2655,3,36.0,2,10300,2000,100,Q1 (Poorest),Rural,100,Zamfara
2656,3,36.0,2,2000,50000,4.0,Q3,Rural,4.0,Zamfara
2661,3,36.0,2,15000,15000,100.0,Q2,Rural,100.0,Zamfara
2663,3,36.0,2,5500,25000,22.0,Q2,Rural,22.0,Zamfara
2668,3,36.0,2,2900,15000,19.333333333333332,Q2,Rural,19.333333333333332,Zamfara
2670,3,36.0,2,7400,12000,61.66666666666667,Q2,Rural,61.66666666666667,Zamfara
2671,3,36.0,2,4300,25000,17.2,Q2,Rural,17.2,Zamfara
2672,3,36.0,2,5450,75000,7.2666666666666675,Q4,Rural,7.2666666666666675,Zamfara
2673,3,36.0,2,5800,295000,1.966101694915254,Q5 (Richest),Rural,1.966101694915254,Zamfara
2675,3,36.0,2,6300,20000,31.5,Q2,Rural,31.5,Zamfara
2683,3,36.0,2,4200,15000,28.000000000000004,Q2,Rural,28.000000000000004,Zamfara
2684,3,36.0,2,7200,195000,3.6923076923076925,Q5 (Richest),Rural,3.6923076923076925,Zamfara
2685,3,36.0,2,4800,25000,19.2,Q2,Rural,19.2,Zamfara
2688,3,36.0,2,3700,148000,2.5,Q4,Rural,2.5,Zamfara
2689,3,36.0,2,2800,30000,9.333333333333334,Q3,Rural,9.333333333333334,Zamfara
2691,3,36.0,2,5500,195000,2.8205128205128207,Q5 (Richest),Rural,2.8205128205128207,Zamfara
2698,3,36.0,1,17300,15000,100,Q2,Urban,100,Zamfara
2703,3,36.0,1,20700,25000,82.8,Q2,Urban,82.8,Zamfara
2752,3,36.0,2,4100,20000,20.5,Q2,Rural,20.5,Zamfara
2754,3,36.0,2,7200,15000,48.0,Q2,Rural,48.0,Zamfara
2756,3,36.0,2,8500,15000,56.666666666666664,Q2,Rural,56.666666666666664,Zamfara
2758,3,36.0,2,1250,42000,2.976190476190476,Q3,Rural,2.976190476190476,Zamfara
2759,3,36.0,2,4200,35000,12.0,Q3,Rural,12.0,Zamfara
2764,3,36.0,2,3700,38000,9.736842105263158,Q3,Rural,9.736842105263158,Zamfara
2766,3,36.0,2,800,15500,5.161290322580645,Q2,Rural,5.161290322580645,Zamfara
2771,3,36.0,2,1700,18000,9.444444444444445,Q2,Rural,9.444444444444445,Zamfara
2780,3,36.0,2,1200,15000,8.0,Q2,Rural,8.0,Zamfara
2781,3,36.0,2,2350,35000,6.714285714285714,Q3,Rural,6.714285714285714,Zamfara
2782,3,36.0,2,6000,3500,100,Q1 (Poorest),Rural,100,Zamfara
2783,3,36.0,2,1100,22000,5.0,Q2,Rural,5.0,Zamfara
2787,3,36.0,2,7500,35000,21.428571428571427,Q3,Rural,21.428571428571427,Zamfara
2801,3,36.0,2,8400,40000,21.0,Q3,Rural,21.0,Zamfara
2806,3,36.0,2,7700,20000,38.5,Q2,Rural,38.5,Zamfara
2808,3,36.0,2,4300,18000,23.88888888888889,Q2,Rural,23.88888888888889,Zamfara
2809,3,36.0,2,4500,25000,18.0,Q2,Rural,18.0,Zamfara
2813,3,36.0,2,6600,15000,44.0,Q2,Rural,44.0,Zamfara
2838,3,36.0,1,4900,18000,27.22222222222222,Q2,Urban,27.22222222222222,Zamfara
2841,3,36.0,1,3000,8000,37.5,Q1 (Poorest),Urban,37.5,Zamfara
2842,3,36.0,1,5100,10000,51.0,Q1 (Poorest),Urban,51.0,Zamfara
2843,3,36.0,1,4200,50000,8.4,Q3,Urban,8.4,Zamfara
2849,3,36.0,2,1300,15000,8.666666666666668,Q2,Rural,8.666666666666668,Zamfara
2852,3,36.0,2,9100,55000,16.545454545454547,Q4,Rural,16.545454545454547,Zamfara
2856,3,36.0,2,6500,20000,32.5,Q2,Rural,32.5,Zamfara
2862,3,36.0,1,1400,5000,28.000000000000004,Q1 (Poorest),Urban,28.000000000000004,Zamfara
2866,3,36.0,1,5500,25000,22.0,Q2,Urban,22.0,Zamfara
2876,3,36.0,1,18000,57000,31.57894736842105,Q4,Urban,31.57894736842105,Zamfara
2878,3,36.0,1,7250,15000,48.333333333333336,Q2,Urban,48.333333333333336,Zamfara
2879,3,36.0,1,3800,18000,21.11111111111111,Q2,Urban,21.11111111111111,Zamfara
2881,3,36.0,1,6500,35000,18.571428571428573,Q3,Urban,18.571428571428573,Zamfara
2884,3,36.0,1,8100,10000,81.0,Q1 (Poorest),Urban,81.0,Zamfara
2890,3,36.0,2,25200,15000,100,Q2,Rural,100,Zamfara
2904,3,36.0,1,1400,40000,3.5000000000000004,Q3,Urban,3.5000000000000004,Zamfara
2909,3,36.0,1,12500,30000,41.66666666666667,Q3,Urban,41.66666666666667,Zamfara
2910,3,36.0,1,7000,15000,46.666666666666664,Q2,Urban,46.666666666666664,Zamfara
2911,3,36.0,1,1400,18000,7.777777777777778,Q2,Urban,7.777777777777778,Zamfara
2912,3,36.0,1,15800,10000,100,Q1 (Poorest),Urban,100,Zamfara
2913,3,36.0,1,1600,25000,6.4,Q2,Urban,6.4,Zamfara
2918,3,36.0,1,1200,10000,12.0,Q1 (Poorest),Urban,12.0,Zamfara
2919,3,36.0,1,4300,25500,16.862745098039216,Q3,Urban,16.862745098039216,Zamfara
2923,3,36.0,1,26000,925000,2.810810810810811,Q5 (Richest),Urban,2.810810810810811,Zamfara
2927,3,36.0,1,78000,61000,100,Q4,Urban,100,Zamfara
2934,3,36.0,1,37500,27000,100,Q3,Urban,100,Zamfara
2935,3,36.0,1,9000,35000,25.71428571428571,Q3,Urban,25.71428571428571,Zamfara
2939,3,36.0,1,0,200000,0.0,Q5 (Richest),Urban,0.0,Zamfara
2941,3,36.0,1,25500,40000,63.74999999999999,Q3,Urban,63.74999999999999,Zamfara
2946,3,36.0,2,4050,50000,8.1,Q3,Rural,8.1,Zamfara
2953,3,36.0,2,6700,45500,14.725274725274726,Q3,Rural,14.725274725274726,Zamfara
2955,3,36.0,2,6400,39000,16.41025641025641,Q3,Rural,16.41025641025641,Zamfara
3001,3,20.0,2,6800,20000,34.0,Q2,Rural,34.0,Katsina
3013,3,20.0,2,9800,20000,49.0,Q2,Rural,49.0,Katsina
3018,3,20.0,2,0,50000,0.0,Q3,Rural,0.0,Katsina
3024,3,20.0,2,3200,10000,32.0,Q1 (Poorest),Rural,32.0,Katsina
3026,3,20.0,2,50700,666000,7.612612612612613,Q5 (Richest),Rural,7.612612612612613,Katsina
3032,3,20.0,2,0,1500,0.0,Q1 (Poorest),Rural,0.0,Katsina
3034,3,20.0,2,1000,50000,2.0,Q3,Rural,2.0,Katsina
3041,3,20.0,2,0,50000,0.0,Q3,Rural,0.0,Katsina
3043,3,20.0,2,1450,35000,4.142857142857142,Q3,Rural,4.142857142857142,Katsina
3046,3,20.0,2,3200,410000,0.7804878048780488,Q5 (Richest),Rural,0.7804878048780488,Katsina
3061,3,20.0,1,0,15000,0.0,Q2,Urban,0.0,Katsina
3062,3,20.0,1,2500,5000,50.0,Q1 (Poorest),Urban,50.0,Katsina
3063,3,20.0,1,16250,33000,49.24242424242424,Q3,Urban,49.24242424242424,Katsina
3066,3,20.0,1,2000,10000,20.0,Q1 (Poorest),Urban,20.0,Katsina
3079,3,20.0,1,54400,1100000,4.945454545454545,Q5 (Richest),Urban,4.945454545454545,Katsina
3080,3,20.0,1,4000,80000,5.0,Q4,Urban,5.0,Katsina
3090,3,20.0,1,800,46000,1.7391304347826086,Q3,Urban,1.7391304347826086,Katsina
3094,3,20.0,1,2600,30000,8.666666666666668,Q3,Urban,8.666666666666668,Katsina
3097,3,20.0,1,2000,30000,6.666666666666667,Q3,Urban,6.666666666666667,Katsina
3108,3,20.0,2,12650,260000,4.865384615384615,Q5 (Richest),Rural,4.865384615384615,Katsina
3111,3,20.0,2,1300,25000,5.2,Q2,Rural,5.2,Katsina
3112,3,20.0,2,1000,30000,3.3333333333333335,Q3,Rural,3.3333333333333335,Katsina
3113,3,20.0,1,2500,30000,8.333333333333332,Q3,Urban,8.333333333333332,Katsina
3114,3,20.0,1,35400,120000,29.5,Q4,Urban,29.5,Katsina
3120,3,20.0,1,1000,80000,1.25,Q4,Urban,1.25,Katsina
3121,3,20.0,1,0,5000,0.0,Q1 (Poorest),Urban,0.0,Katsina
3122,3,20.0,1,7400,12500,59.199999999999996,Q2,Urban,59.199999999999996,Katsina
3123,3,20.0,1,2000,150000,1.3333333333333335,Q4,Urban,1.3333333333333335,Katsina
3126,3,20.0,1,116070,309000,37.5631067961165,Q5 (Richest),Urban,37.5631067961165,Katsina
3136,3,20.0,2,1800,20000,9.0,Q2,Rural,9.0,Katsina
3140,3,20.0,2,47500,68000,69.85294117647058,Q4,Rural,69.85294117647058,Katsina
3141,3,20.0,2,6200,140000,4.428571428571428,Q4,Rural,4.428571428571428,Katsina
3146,3,20.0,2,41780,5000,100,Q1 (Poorest),Rural,100,Katsina
3161,3,20.0,1,10000,40000,25.0,Q3,Urban,25.0,Katsina
3162,3,20.0,1,1500,50000,3.0,Q3,Urban,3.0,Katsina
3169,3,20.0,2,7900,40000,19.75,Q3,Rural,19.75,Katsina
3171,3,20.0,2,21450,50000,42.9,Q3,Rural,42.9,Katsina
3177,3,20.0,2,2000,30000,6.666666666666667,Q3,Rural,6.666666666666667,Katsina
3180,3,20.0,2,28000,35000,80.0,Q3,Rural,80.0,Katsina
3181,3,20.0,1,20000,165000,12.121212121212121,Q4,Urban,12.121212121212121,Katsina
3192,3,20.0,1,29700,20000,100,Q2,Urban,100,Katsina
3195,3,20.0,1,10700,7000,100,Q1 (Poorest),Urban,100,Katsina
3197,3,20.0,1,62300,50000,100,Q3,Urban,100,Katsina
3199,3,20.0,1,5000,50000,10.0,Q3,Urban,10.0,Katsina
3206,3,20.0,1,1500,50000,3.0,Q3,Urban,3.0,Katsina
3251,3,20.0,2,4600,50000,9.2,Q3,Rural,9.2,Katsina
3254,3,20.0,2,1900,20000,9.5,Q2,Rural,9.5,Katsina
3258,3,20.0,2,0,20000,0.0,Q2,Rural,0.0,Katsina
3264,3,20.0,1,1700,70000,2.4285714285714284,Q4,Urban,2.4285714285714284,Katsina
3269,3,20.0,1,2250,60000,3.75,Q4,Urban,3.75,Katsina
3271,3,20.0,1,4900,200000,2.45,Q5 (Richest),Urban,2.45,Katsina
3292,3,20.0,2,5600,50000,11.200000000000001,Q3,Rural,11.200000000000001,Katsina
3294,3,20.0,2,3800,6000,63.33333333333333,Q1 (Poorest),Rural,63.33333333333333,Katsina
3306,3,20.0,1,2850,564000,0.5053191489361702,Q5 (Richest),Urban,0.5053191489361702,Katsina
3308,3,20.0,1,8200,100000,8.200000000000001,Q4,Urban,8.200000000000001,Katsina
3312,3,20.0,1,41650,150000,27.766666666666666,Q4,Urban,27.766666666666666,Katsina
3313,3,20.0,1,4800,20000,24.0,Q2,Urban,24.0,Katsina
3322,3,20.0,2,2000,15000,13.333333333333334,Q2,Rural,13.333333333333334,Katsina
3323,3,20.0,2,0,100000,0.0,Q4,Rural,0.0,Katsina
3327,3,20.0,2,2200,20000,11.0,Q2,Rural,11.0,Katsina
3328,3,20.0,2,1500,50000,3.0,Q3,Rural,3.0,Katsina
3335,3,20.0,2,4500,40000,11.25,Q3,Rural,11.25,Katsina
3337,3,20.0,2,34500,60000,57.49999999999999,Q4,Rural,57.49999999999999,Katsina
3338,3,20.0,2,3600,20000,18.0,Q2,Rural,18.0,Katsina
3339,3,20.0,2,0,30000,0.0,Q3,Rural,0.0,Katsina
3340,3,20.0,2,4500,50000,9.0,Q3,Rural,9.0,Katsina
3342,3,20.0,2,3200,30000,10.666666666666668,Q3,Rural,10.666666666666668,Katsina
3349,3,20.0,2,6400,30000,21.333333333333336,Q3,Rural,21.333333333333336,Katsina
3363,3,20.0,1,5800,20000,28.999999999999996,Q2,Urban,28.999999999999996,Katsina
3364,3,20.0,1,2400,17000,14.117647058823529,Q2,Urban,14.117647058823529,Katsina
3365,3,20.0,1,85350,195000,43.769230769230774,Q5 (Richest),Urban,43.769230769230774,Katsina
3369,3,20.0,1,6000,350000,1.7142857142857144,Q5 (Richest),Urban,1.7142857142857144,Katsina
3370,3,20.0,1,8200,50000,16.400000000000002,Q3,Urban,16.400000000000002,Katsina
3375,3,20.0,1,7000,18000,38.88888888888889,Q2,Urban,38.88888888888889,Katsina
3376,3,20.0,1,32100,20000,100,Q2,Urban,100,Katsina
3377,3,20.0,1,200,20000,1.0,Q2,Urban,1.0,Katsina
3382,3,20.0,1,1500,30000,5.0,Q3,Urban,5.0,Katsina
3383,3,20.0,1,22850,100000,22.85,Q4,Urban,22.85,Katsina
3384,3,20.0,1,8300,40000,20.75,Q3,Urban,20.75,Katsina
3389,3,20.0,2,7300,47000,15.53191489361702,Q3,Rural,15.53191489361702,Katsina
3391,3,20.0,2,4500,30000,15.0,Q3,Rural,15.0,Katsina
3393,3,20.0,2,19700,40000,49.25,Q3,Rural,49.25,Katsina
3395,3,20.0,2,2600,60000,4.333333333333334,Q4,Rural,4.333333333333334,Katsina
3396,3,20.0,2,800,120000,0.6666666666666667,Q4,Rural,0.6666666666666667,Katsina
3404,3,20.0,2,900,50000,1.7999999999999998,Q3,Rural,1.7999999999999998,Katsina
3405,3,20.0,2,9300,20000,46.5,Q2,Rural,46.5,Katsina
3412,3,20.0,2,7200,20000,36.0,Q2,Rural,36.0,Katsina
3418,3,20.0,2,3700,10000,37.0,Q1 (Poorest),Rural,37.0,Katsina
3423,3,20.0,2,10100,10000,100,Q1 (Poorest),Rural,100,Katsina
3425,3,20.0,2,3100,5000,62.0,Q1 (Poorest),Rural,62.0,Katsina
3426,3,20.0,2,3000,80000,3.75,Q4,Rural,3.75,Katsina
3433,3,20.0,2,42500,150000,28.333333333333332,Q4,Rural,28.333333333333332,Katsina
3435,3,20.0,2,2900,40000,7.249999999999999,Q3,Rural,7.249999999999999,Katsina
3436,3,20.0,2,3900,35000,11.142857142857142,Q3,Rural,11.142857142857142,Katsina
3437,3,20.0,2,6700,20000,33.5,Q2,Rural,33.5,Katsina
3439,3,20.0,2,200,50000,0.4,Q3,Rural,0.4,Katsina
3450,3,20.0,1,4600,10000,46.0,Q1 (Poorest),Urban,46.0,Katsina
3500,3,20.0,2,5700,15000,38.0,Q2,Rural,38.0,Katsina
3503,3,20.0,2,4600,6000,76.66666666666667,Q1 (Poorest),Rural,76.66666666666667,Katsina
3506,3,20.0,2,3000,10000,30.0,Q1 (Poorest),Rural,30.0,Katsina
3508,3,20.0,2,6800,12000,56.666666666666664,Q2,Rural,56.666666666666664,Katsina
3509,3,20.0,2,2000,170000,1.1764705882352942,Q5 (Richest),Rural,1.1764705882352942,Katsina
3514,3,20.0,2,2500,10000,25.0,Q1 (Poorest),Rural,25.0,Katsina
3515,3,20.0,2,9000,14000,64.28571428571429,Q2,Rural,64.28571428571429,Katsina
3517,3,20.0,2,19800,5000,100,Q1 (Poorest),Rural,100,Katsina
3518,3,20.0,2,3000,10000,30.0,Q1 (Poorest),Rural,30.0,Katsina
3520,3,20.0,2,6100,15000,40.666666666666664,Q2,Rural,40.666666666666664,Katsina
3521,3,20.0,2,4700,30000,15.666666666666668,Q3,Rural,15.666666666666668,Katsina
3523,3,20.0,2,200,50000,0.4,Q3,Rural,0.4,Katsina
3528,3,20.0,2,25500,10000,100,Q1 (Poorest),Rural,100,Katsina
3529,3,20.0,2,7900,10000,79.0,Q1 (Poorest),Rural,79.0,Katsina
3535,3,20.0,2,0,80000,0.0,Q4,Rural,0.0,Katsina
3537,3,20.0,2,5800,30000,19.333333333333332,Q3,Rural,19.333333333333332,Katsina
3542,3,20.0,1,2200,80000,2.75,Q4,Urban,2.75,Katsina
3544,3,20.0,1,9900,20000,49.5,Q2,Urban,49.5,Katsina
3545,3,20.0,1,6100,10000,61.0,Q1 (Poorest),Urban,61.0,Katsina
3546,3,20.0,1,15800,200000,7.9,Q5 (Richest),Urban,7.9,Katsina
3548,3,20.0,1,1500,20000,7.5,Q2,Urban,7.5,Katsina
3549,3,20.0,1,83150,450000,18.477777777777778,Q5 (Richest),Urban,18.477777777777778,Katsina
3550,3,20.0,1,2000,20000,10.0,Q2,Urban,10.0,Katsina
3551,3,20.0,1,2800,30000,9.333333333333334,Q3,Urban,9.333333333333334,Katsina
3558,3,20.0,1,8000,15000,53.333333333333336,Q2,Urban,53.333333333333336,Katsina
3559,3,20.0,1,6800,15000,45.33333333333333,Q2,Urban,45.33333333333333,Katsina
3560,3,20.0,1,5200,20000,26.0,Q2,Urban,26.0,Katsina
3561,3,20.0,1,0,25000,0.0,Q2,Urban,0.0,Katsina
3563,3,20.0,1,3600,35000,10.285714285714285,Q3,Urban,10.285714285714285,Katsina
3565,3,20.0,1,5500,30000,18.333333333333332,Q3,Urban,18.333333333333332,Katsina
3571,3,20.0,2,0,40000,0.0,Q3,Rural,0.0,Katsina
3573,3,20.0,2,26900,70000,38.42857142857143,Q4,Rural,38.42857142857143,Katsina
3574,3,20.0,2,0,20000,0.0,Q2,Rural,0.0,Katsina
3575,3,20.0,2,4400,60000,7.333333333333333,Q4,Rural,7.333333333333333,Katsina
3577,3,20.0,2,17000,30000,56.666666666666664,Q3,Rural,56.666666666666664,Katsina
3584,3,20.0,1,14800,10000,100,Q1 (Poorest),Urban,100,Katsina
3585,3,20.0,1,5000,30000,16.666666666666664,Q3,Urban,16.666666666666664,Katsina
3587,3,20.0,1,2200,20000,11.0,Q2,Urban,11.0,Katsina
3589,3,20.0,1,3100,10000,31.0,Q1 (Poorest),Urban,31.0,Katsina
3590,3,20.0,1,2200,30000,7.333333333333333,Q3,Urban,7.333333333333333,Katsina
3593,3,20.0,1,19000,300000,6.333333333333334,Q5 (Richest),Urban,6.333333333333334,Katsina
3598,3,20.0,2,4900,30000,16.333333333333332,Q3,Rural,16.333333333333332,Katsina
3599,3,20.0,2,8000,4000,100,Q1 (Poorest),Rural,100,Katsina
3602,3,20.0,2,2300,15000,15.333333333333332,Q2,Rural,15.333333333333332,Katsina
3604,3,20.0,2,20350,100000,20.349999999999998,Q4,Rural,20.349999999999998,Katsina
3605,3,20.0,2,4200,25000,16.8,Q2,Rural,16.8,Katsina
3606,3,20.0,2,0,20000,0.0,Q2,Rural,0.0,Katsina
3607,3,20.0,2,10400,15000,69.33333333333334,Q2,Rural,69.33333333333334,Katsina
3615,3,20.0,2,17500,10000,100,Q1 (Poorest),Rural,100,Katsina
3617,3,20.0,2,7700,50000,15.4,Q3,Rural,15.4,Katsina
3619,3,20.0,2,5600,10000,56.00000000000001,Q1 (Poorest),Rural,56.00000000000001,Katsina
3620,3,20.0,2,38300,20000,100,Q2,Rural,100,Katsina
3621,3,20.0,2,0,100000,0.0,Q4,Rural,0.0,Katsina
3627,3,20.0,2,5600,20000,28.000000000000004,Q2,Rural,28.000000000000004,Katsina
